sample interval	     V5	     V2
           3209	 -0.165	  0.165
           3210	 -0.170	  0.145
           3211	 -0.160	  0.115
           3212	 -0.195	  0.090
           3213	 -0.180	  0.065
           3214	 -0.200	  0.065
           3215	 -0.195	  0.055
           3216	 -0.190	  0.035
           3217	 -0.200	  0.000
           3218	 -0.215	  0.000
           3219	 -0.220	 -0.015
           3220	 -0.225	 -0.025
           3221	 -0.220	 -0.025
           3222	 -0.205	 -0.025
           3223	 -0.205	 -0.030
           3224	 -0.205	 -0.055
           3225	 -0.220	 -0.065
           3226	 -0.220	 -0.070
           3227	 -0.220	 -0.045
           3228	 -0.200	 -0.060
           3229	 -0.210	 -0.065
           3230	 -0.215	 -0.075
           3231	 -0.220	 -0.075
           3232	 -0.220	 -0.070
           3233	 -0.220	 -0.050
           3234	 -0.210	 -0.055
           3235	 -0.210	 -0.060
           3236	 -0.230	 -0.060
           3237	 -0.235	 -0.080
           3238	 -0.235	 -0.055
           3239	 -0.225	 -0.055
           3240	 -0.220	 -0.055
           3241	 -0.220	 -0.050
           3242	 -0.225	 -0.060
           3243	 -0.245	 -0.050
           3244	 -0.245	 -0.050
           3245	 -0.235	 -0.040
           3246	 -0.235	 -0.045
           3247	 -0.220	 -0.030
           3248	 -0.225	 -0.055
           3249	 -0.220	 -0.055
           3250	 -0.235	 -0.045
           3251	 -0.225	 -0.025
           3252	 -0.220	 -0.025
           3253	 -0.245	 -0.035
           3254	 -0.240	 -0.040
           3255	 -0.255	 -0.055
           3256	 -0.260	 -0.055
           3257	 -0.250	 -0.035
           3258	 -0.230	 -0.030
           3259	 -0.225	 -0.040
           3260	 -0.250	 -0.045
           3261	 -0.255	 -0.055
           3262	 -0.245	 -0.050
           3263	 -0.230	 -0.040
           3264	 -0.225	 -0.035
           3265	 -0.235	 -0.045
           3266	 -0.245	 -0.055
           3267	 -0.250	 -0.070
           3268	 -0.255	 -0.060
           3269	 -0.260	 -0.055
           3270	 -0.245	 -0.055
           3271	 -0.250	 -0.070
           3272	 -0.260	 -0.090
           3273	 -0.290	 -0.090
           3274	 -0.285	 -0.085
           3275	 -0.275	 -0.075
           3276	 -0.265	 -0.080
           3277	 -0.275	 -0.090
           3278	 -0.280	 -0.100
           3279	 -0.285	 -0.110
           3280	 -0.285	 -0.110
           3281	 -0.280	 -0.105
           3282	 -0.265	 -0.110
           3283	 -0.270	 -0.120
           3284	 -0.280	 -0.135
           3285	 -0.300	 -0.140
           3286	 -0.305	 -0.135
           3287	 -0.300	 -0.125
           3288	 -0.295	 -0.140
           3289	 -0.285	 -0.145
           3290	 -0.285	 -0.155
           3291	 -0.290	 -0.170
           3292	 -0.295	 -0.155
           3293	 -0.300	 -0.160
           3294	 -0.290	 -0.155
           3295	 -0.295	 -0.160
           3296	 -0.310	 -0.175
           3297	 -0.305	 -0.170
           3298	 -0.325	 -0.170
           3299	 -0.310	 -0.175
           3300	 -0.290	 -0.175
           3301	 -0.305	 -0.175
           3302	 -0.310	 -0.195
           3303	 -0.325	 -0.200
           3304	 -0.330	 -0.180
           3305	 -0.315	 -0.185
           3306	 -0.300	 -0.185
           3307	 -0.300	 -0.195
           3308	 -0.315	 -0.215
           3309	 -0.320	 -0.210
           3310	 -0.330	 -0.190
           3311	 -0.320	 -0.190
           3312	 -0.305	 -0.205
           3313	 -0.305	 -0.200
           3314	 -0.325	 -0.220
           3315	 -0.325	 -0.230
           3316	 -0.325	 -0.215
           3317	 -0.320	 -0.195
           3318	 -0.310	 -0.205
           3319	 -0.315	 -0.210
           3320	 -0.320	 -0.230
           3321	 -0.320	 -0.235
           3322	 -0.335	 -0.220
           3323	 -0.325	 -0.210
           3324	 -0.320	 -0.215
           3325	 -0.325	 -0.210
           3326	 -0.330	 -0.220
           3327	 -0.340	 -0.235
           3328	 -0.335	 -0.220
           3329	 -0.335	 -0.215
           3330	 -0.325	 -0.215
           3331	 -0.320	 -0.215
           3332	 -0.340	 -0.235
           3333	 -0.350	 -0.240
           3334	 -0.350	 -0.225
           3335	 -0.345	 -0.215
           3336	 -0.335	 -0.220
           3337	 -0.350	 -0.215
           3338	 -0.350	 -0.235
           3339	 -0.355	 -0.240
           3340	 -0.355	 -0.235
           3341	 -0.355	 -0.210
           3342	 -0.335	 -0.225
           3343	 -0.350	 -0.215
           3344	 -0.350	 -0.230
           3345	 -0.365	 -0.225
           3346	 -0.360	 -0.225
           3347	 -0.355	 -0.215
           3348	 -0.345	 -0.215
           3349	 -0.345	 -0.220
           3350	 -0.355	 -0.220
           3351	 -0.355	 -0.220
           3352	 -0.355	 -0.210
           3353	 -0.345	 -0.190
           3354	 -0.325	 -0.185
           3355	 -0.325	 -0.185
           3356	 -0.335	 -0.175
           3357	 -0.345	 -0.175
           3358	 -0.335	 -0.160
           3359	 -0.335	 -0.145
           3360	 -0.310	 -0.145
           3361	 -0.330	 -0.145
           3362	 -0.325	 -0.155
           3363	 -0.315	 -0.140
           3364	 -0.305	 -0.085
           3365	 -0.290	  0.080
           3366	 -0.240	  0.415
           3367	 -0.225	  0.745
           3368	 -0.185	  0.745
           3369	 -0.100	  0.515
           3370	  0.110	  0.310
           3371	  0.475	  0.245
           3372	  0.760	  0.200
           3373	  0.730	  0.125
           3374	  0.445	  0.045
           3375	  0.180	 -0.020
           3376	  0.080	 -0.110
           3377	  0.085	 -0.220
           3378	  0.110	 -0.365
           3379	  0.110	 -0.540
           3380	  0.100	 -0.730
           3381	  0.100	 -0.915
           3382	  0.100	 -1.125
           3383	  0.115	 -1.285
           3384	  0.130	 -1.425
           3385	  0.130	 -1.580
           3386	  0.090	 -1.730
           3387	  0.060	 -1.890
           3388	  0.040	 -2.050
           3389	  0.055	 -2.235
           3390	  0.045	 -2.440
           3391	  0.050	 -2.620
           3392	  0.030	 -2.740
           3393	 -0.005	 -2.835
           3394	 -0.030	 -2.940
           3395	 -0.065	 -3.025
           3396	 -0.075	 -3.095
           3397	 -0.140	 -3.145
           3398	 -0.200	 -3.185
           3399	 -0.235	 -3.225
           3400	 -0.280	 -3.245
           3401	 -0.325	 -3.235
           3402	 -0.375	 -3.240
           3403	 -0.450	 -3.255
           3404	 -0.525	 -3.270
           3405	 -0.580	 -3.270
           3406	 -0.570	 -3.250
           3407	 -0.530	 -3.235
           3408	 -0.470	 -3.205
           3409	 -0.440	 -3.190
           3410	 -0.425	 -3.150
           3411	 -0.415	 -3.075
           3412	 -0.425	 -2.960
           3413	 -0.440	 -2.840
           3414	 -0.440	 -2.730
           3415	 -0.450	 -2.565
           3416	 -0.465	 -2.415
           3417	 -0.465	 -2.220
           3418	 -0.440	 -2.015
           3419	 -0.410	 -1.800
           3420	 -0.370	 -1.580
           3421	 -0.350	 -1.325
           3422	 -0.355	 -1.115
           3423	 -0.385	 -0.905
           3424	 -0.400	 -0.685
           3425	 -0.410	 -0.480
           3426	 -0.405	 -0.295
           3427	 -0.415	 -0.115
           3428	 -0.435	  0.035
           3429	 -0.450	  0.195
           3430	 -0.450	  0.335
           3431	 -0.440	  0.475
           3432	 -0.430	  0.565
           3433	 -0.435	  0.635
           3434	 -0.430	  0.700
           3435	 -0.440	  0.740
           3436	 -0.420	  0.795
           3437	 -0.410	  0.850
           3438	 -0.395	  0.890
           3439	 -0.390	  0.940
           3440	 -0.395	  0.950
           3441	 -0.400	  0.995
           3442	 -0.395	  1.045
           3443	 -0.375	  1.090
           3444	 -0.375	  1.105
           3445	 -0.375	  1.135
           3446	 -0.380	  1.165
           3447	 -0.375	  1.180
           3448	 -0.370	  1.235
           3449	 -0.360	  1.270
           3450	 -0.340	  1.305
           3451	 -0.355	  1.330
           3452	 -0.360	  1.355
           3453	 -0.370	  1.385
           3454	 -0.345	  1.425
           3455	 -0.345	  1.480
           3456	 -0.330	  1.495
           3457	 -0.335	  1.530
           3458	 -0.330	  1.540
           3459	 -0.340	  1.565
           3460	 -0.330	  1.610
           3461	 -0.340	  1.645
           3462	 -0.330	  1.685
           3463	 -0.320	  1.705
           3464	 -0.310	  1.730
           3465	 -0.325	  1.745
           3466	 -0.325	  1.790
           3467	 -0.305	  1.825
           3468	 -0.290	  1.850
           3469	 -0.290	  1.875
           3470	 -0.295	  1.875
           3471	 -0.300	  1.910
           3472	 -0.295	  1.935
           3473	 -0.290	  1.955
           3474	 -0.260	  1.970
           3475	 -0.265	  1.975
           3476	 -0.275	  1.975
           3477	 -0.275	  1.975
           3478	 -0.275	  1.990
           3479	 -0.255	  1.995
           3480	 -0.230	  1.995
           3481	 -0.245	  1.990
           3482	 -0.250	  1.970
           3483	 -0.250	  1.945
           3484	 -0.240	  1.930
           3485	 -0.230	  1.920
           3486	 -0.225	  1.890
           3487	 -0.225	  1.855
           3488	 -0.235	  1.810
           3489	 -0.225	  1.765
           3490	 -0.210	  1.730
           3491	 -0.210	  1.695
           3492	 -0.205	  1.655
           3493	 -0.200	  1.595
           3494	 -0.205	  1.525
           3495	 -0.215	  1.465
           3496	 -0.205	  1.425
           3497	 -0.195	  1.355
           3498	 -0.200	  1.305
           3499	 -0.205	  1.230
           3500	 -0.210	  1.155
           3501	 -0.215	  1.095
           3502	 -0.230	  1.055
           3503	 -0.210	  1.000
           3504	 -0.195	  0.955
           3505	 -0.210	  0.895
           3506	 -0.225	  0.820
           3507	 -0.225	  0.760
           3508	 -0.225	  0.705
           3509	 -0.230	  0.660
           3510	 -0.235	  0.605
           3511	 -0.240	  0.555
           3512	 -0.245	  0.490
           3513	 -0.255	  0.440
           3514	 -0.255	  0.415
           3515	 -0.255	  0.385
           3516	 -0.250	  0.350
           3517	 -0.255	  0.300
           3518	 -0.270	  0.260
           3519	 -0.290	  0.215
           3520	 -0.285	  0.195
           3521	 -0.285	  0.185
           3522	 -0.280	  0.155
           3523	 -0.295	  0.120
           3524	 -0.300	  0.085
           3525	 -0.315	  0.065
           3526	 -0.325	  0.055
           3527	 -0.310	  0.050
           3528	 -0.300	  0.030
           3529	 -0.300	  0.015
           3530	 -0.310	 -0.010
           3531	 -0.330	 -0.015
           3532	 -0.330	 -0.025
           3533	 -0.320	 -0.025
           3534	 -0.325	 -0.030
           3535	 -0.315	 -0.040
           3536	 -0.325	 -0.060
           3537	 -0.335	 -0.075
           3538	 -0.340	 -0.070
           3539	 -0.335	 -0.060
           3540	 -0.325	 -0.075
           3541	 -0.325	 -0.075
           3542	 -0.325	 -0.075
           3543	 -0.340	 -0.095
           3544	 -0.340	 -0.075
           3545	 -0.340	 -0.060
           3546	 -0.330	 -0.070
           3547	 -0.330	 -0.065
           3548	 -0.335	 -0.075
           3549	 -0.335	 -0.070
           3550	 -0.340	 -0.065
           3551	 -0.335	 -0.060
           3552	 -0.335	 -0.055
           3553	 -0.330	 -0.055
           3554	 -0.335	 -0.060
           3555	 -0.335	 -0.070
           3556	 -0.345	 -0.060
           3557	 -0.340	 -0.030
           3558	 -0.320	 -0.040
           3559	 -0.310	 -0.045
           3560	 -0.330	 -0.045
           3561	 -0.350	 -0.060
           3562	 -0.340	 -0.035
           3563	 -0.330	 -0.025
           3564	 -0.335	 -0.030
           3565	 -0.315	 -0.025
           3566	 -0.320	 -0.025
           3567	 -0.335	 -0.040
           3568	 -0.330	 -0.020
           3569	 -0.330	 -0.010
           3570	 -0.325	 -0.025
           3571	 -0.320	 -0.035
           3572	 -0.330	 -0.030
           3573	 -0.330	 -0.030
           3574	 -0.345	 -0.025
           3575	 -0.335	 -0.015
           3576	 -0.330	 -0.030
           3577	 -0.335	 -0.040
           3578	 -0.340	 -0.040
           3579	 -0.340	 -0.050
           3580	 -0.340	 -0.040
           3581	 -0.350	 -0.035
           3582	 -0.340	 -0.040
           3583	 -0.340	 -0.045
           3584	 -0.350	 -0.065
           3585	 -0.355	 -0.070
           3586	 -0.345	 -0.085
           3587	 -0.340	 -0.060
           3588	 -0.335	 -0.070
           3589	 -0.350	 -0.085
           3590	 -0.355	 -0.100
           3591	 -0.355	 -0.105
           3592	 -0.380	 -0.105
           3593	 -0.370	 -0.105
           3594	 -0.355	 -0.095
           3595	 -0.350	 -0.115
           3596	 -0.370	 -0.115
           3597	 -0.370	 -0.135
           3598	 -0.360	 -0.115
           3599	 -0.360	 -0.125
           3600	 -0.355	 -0.135
           3601	 -0.355	 -0.135
           3602	 -0.360	 -0.155
           3603	 -0.375	 -0.175
           3604	 -0.370	 -0.160
           3605	 -0.365	 -0.150
           3606	 -0.355	 -0.160
           3607	 -0.365	 -0.155
           3608	 -0.380	 -0.170
           3609	 -0.395	 -0.175
           3610	 -0.380	 -0.170
           3611	 -0.380	 -0.170
           3612	 -0.380	 -0.170
           3613	 -0.375	 -0.180
           3614	 -0.380	 -0.185
           3615	 -0.395	 -0.190
           3616	 -0.395	 -0.190
           3617	 -0.390	 -0.180
           3618	 -0.370	 -0.190
           3619	 -0.375	 -0.195
           3620	 -0.385	 -0.210
           3621	 -0.395	 -0.210
           3622	 -0.395	 -0.190
           3623	 -0.385	 -0.200
           3624	 -0.375	 -0.195
           3625	 -0.375	 -0.195
           3626	 -0.375	 -0.210
           3627	 -0.405	 -0.220
           3628	 -0.395	 -0.210
           3629	 -0.385	 -0.195
           3630	 -0.375	 -0.215
           3631	 -0.380	 -0.215
           3632	 -0.380	 -0.225
           3633	 -0.395	 -0.225
           3634	 -0.405	 -0.215
           3635	 -0.395	 -0.210
           3636	 -0.385	 -0.225
           3637	 -0.380	 -0.215
           3638	 -0.395	 -0.230
           3639	 -0.400	 -0.230
           3640	 -0.405	 -0.240
           3641	 -0.400	 -0.210
           3642	 -0.385	 -0.210
           3643	 -0.395	 -0.220
           3644	 -0.395	 -0.245
           3645	 -0.410	 -0.230
           3646	 -0.405	 -0.235
           3647	 -0.405	 -0.225
           3648	 -0.400	 -0.225
           3649	 -0.395	 -0.230
           3650	 -0.400	 -0.245
           3651	 -0.395	 -0.240
           3652	 -0.400	 -0.225
           3653	 -0.385	 -0.210
           3654	 -0.370	 -0.225
           3655	 -0.380	 -0.230
           3656	 -0.385	 -0.235
           3657	 -0.395	 -0.235
           3658	 -0.400	 -0.225
           3659	 -0.400	 -0.230
           3660	 -0.390	 -0.220
           3661	 -0.380	 -0.220
           3662	 -0.400	 -0.235
           3663	 -0.395	 -0.240
           3664	 -0.390	 -0.235
           3665	 -0.375	 -0.230
           3666	 -0.385	 -0.225
           3667	 -0.390	 -0.230
           3668	 -0.385	 -0.235
           3669	 -0.400	 -0.245
           3670	 -0.385	 -0.230
           3671	 -0.380	 -0.215
           3672	 -0.370	 -0.225
           3673	 -0.385	 -0.225
           3674	 -0.385	 -0.240
           3675	 -0.400	 -0.240
           3676	 -0.390	 -0.230
           3677	 -0.380	 -0.220
           3678	 -0.370	 -0.210
           3679	 -0.370	 -0.200
           3680	 -0.375	 -0.215
           3681	 -0.380	 -0.195
           3682	 -0.360	 -0.140
           3683	 -0.350	 -0.010
           3684	 -0.320	  0.285
           3685	 -0.305	  0.665
           3686	 -0.275	  0.835
           3687	 -0.225	  0.675
           3688	 -0.095	  0.415
           3689	  0.210	  0.285
           3690	  0.585	  0.220
           3691	  0.710	  0.150
           3692	  0.525	  0.080
           3693	  0.220	  0.010
           3694	  0.050	 -0.060
           3695	  0.035	 -0.135
           3696	  0.050	 -0.255
           3697	  0.045	 -0.400
           3698	  0.025	 -0.555
           3699	  0.015	 -0.720
           3700	  0.015	 -0.910
           3701	  0.015	 -1.100
           3702	  0.025	 -1.280
           3703	  0.030	 -1.425
           3704	  0.010	 -1.575
           3705	 -0.010	 -1.710
           3706	 -0.025	 -1.855
           3707	 -0.040	 -2.005
           3708	 -0.020	 -2.200
           3709	 -0.025	 -2.415
           3710	 -0.030	 -2.590
